flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
172.20.92.191:60059->36.131.221.74:443, 知乎app,167,131207,96,0.002001
172.20.92.191:60059->36.131.221.74:443, 知乎app,168,131267,60,0.003002
172.20.92.191:60059->36.131.221.74:443, 知乎app,169,131359,92,0.001997
172.20.92.191:60059->36.131.221.74:443, 知乎app,170,131419,60,0.002
172.20.92.191:60059->36.131.221.74:443, 知乎app,171,131511,92,0.013004
172.20.92.191:60059->36.131.221.74:443, 知乎app,172,131571,60,0.176043
172.20.92.191:60059->36.131.221.74:443, 知乎app,173,132026,455,1.062068
172.20.92.191:60059->36.131.221.74:443, 知乎app,174,133474,1448,0.008
172.20.92.191:60059->36.131.221.74:443, 知乎app,175,134922,1448,0.004
172.20.92.191:60059->36.131.221.74:443, 知乎app,176,135827,905,0.004999
172.20.92.191:60059->36.131.221.74:443, 知乎app,177,137275,1448,0.003
172.20.92.191:60059->36.131.221.74:443, 知乎app,178,137329,54,0.002002
172.20.92.191:60059->36.131.221.74:443, 知乎app,179,138777,1448,0.005998
172.20.92.191:60059->36.131.221.74:443, 知乎app,180,140225,1448,0.003003
172.20.92.191:60059->36.131.221.74:443, 知乎app,181,141378,1153,0.005998
172.20.92.191:60059->36.131.221.74:443, 知乎app,182,141470,92,0.002999
172.20.92.191:60059->36.131.221.74:443, 知乎app,183,141524,54,0.002001
172.20.92.191:60059->36.131.221.74:443, 知乎app,184,141584,60,0.118418
172.20.92.191:60059->36.131.221.74:443, 知乎app,185,141650,66,0.005
172.20.92.191:60059->36.131.221.74:443, 知乎app,186,141710,60,0.285488
172.20.92.191:60059->36.131.221.74:443, 知乎app,187,141776,66,0.007996
172.20.92.191:60059->36.131.221.74:443, 知乎app,188,141999,223,0.117
172.20.92.191:60059->36.131.221.74:443, 知乎app,189,142254,255,0.001999
172.20.92.191:60059->36.131.221.74:443, 知乎app,190,142314,60,0.482405
172.20.92.191:60059->36.131.221.74:443, 知乎app,191,142374,60,0.002002
172.20.92.191:60059->36.131.221.74:443, 知乎app,192,142804,430,0.244517
172.20.92.191:60059->36.131.221.74:443, 知乎app,193,142913,109,0.002
172.20.92.191:60059->36.131.221.74:443, 知乎app,194,142973,60,0.007
172.20.92.191:60059->36.131.221.74:443, 知乎app,195,143039,66,0.027999
172.20.92.191:60059->36.131.221.74:443, 知乎app,196,143099,60,0.508183
172.20.92.191:60059->36.131.221.74:443, 知乎app,197,143165,66,0.002
172.20.92.191:60059->36.131.221.74:443, 知乎app,198,143225,60,0.067001
172.20.92.191:60059->36.131.221.74:443, 知乎app,199,143291,66,0.025998
111.42.182.41:443->172.20.92.191:60133, 知乎app,200,143723,432,0.007002
120.201.244.38:443->172.20.92.191:60119, 知乎app,201,144430,707,0.008
111.42.182.41:443->172.20.92.191:60133, 知乎app,202,144490,60,0.445599
111.42.182.41:443->172.20.92.191:60133, 知乎app,203,144550,60,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,204,145998,1448,0.007999
111.42.182.41:443->172.20.92.191:60133, 知乎app,205,147446,1448,0.003001
111.42.182.41:443->172.20.92.191:60133, 知乎app,206,148302,856,0.018
111.42.182.41:443->172.20.92.191:60133, 知乎app,207,148356,54,0.010999
120.201.244.38:443->172.20.92.191:60119, 知乎app,208,148416,60,0.489773
111.42.182.41:443->172.20.92.191:60133, 知乎app,209,148550,134,0.263552
111.42.182.41:443->172.20.92.191:60133, 知乎app,210,148696,146,0.002
111.42.182.41:443->172.20.92.191:60133, 知乎app,211,149256,560,0.003
120.201.244.38:443->172.20.92.191:60119, 知乎app,212,149316,60,0.021
120.201.244.38:443->172.20.92.191:60119, 知乎app,213,149624,308,0.067001
120.201.244.38:443->172.20.92.191:60119, 知乎app,214,149758,134,0.045999
120.201.244.38:443->172.20.92.191:60119, 知乎app,215,149904,146,0.002003
120.201.244.38:443->172.20.92.191:60119, 知乎app,216,150465,561,0.002998
111.42.182.41:443->172.20.92.191:60133, 知乎app,217,150525,60,0.157
111.42.182.41:443->172.20.92.191:60133, 知乎app,218,150585,60,0.001999
111.42.182.41:443->172.20.92.191:60133, 知乎app,219,150645,60,0.002
111.42.182.41:443->172.20.92.191:60133, 知乎app,220,150986,341,0.009001
111.42.182.41:443->172.20.92.191:60133, 知乎app,221,151327,341,0.002998
111.42.182.41:443->172.20.92.191:60133, 知乎app,222,151452,125,0.001999
111.42.182.41:443->172.20.92.191:60133, 知乎app,223,151506,54,0.028
111.42.182.41:443->172.20.92.191:60133, 知乎app,224,151591,85,0.018001
111.42.182.41:443->172.20.92.191:60133, 知乎app,225,151651,60,0.075999
120.201.244.38:443->172.20.92.191:60119, 知乎app,226,151711,60,0.169999
120.201.244.38:443->172.20.92.191:60119, 知乎app,227,151771,60,0.002
120.201.244.38:443->172.20.92.191:60119, 知乎app,228,152112,341,0.005002
120.201.244.38:443->172.20.92.191:60119, 知乎app,229,152237,125,0.001999
120.201.244.38:443->172.20.92.191:60119, 知乎app,230,152322,85,0.022999
111.42.182.41:443->172.20.92.191:60133, 知乎app,231,153770,1448,0.057
111.42.182.41:443->172.20.92.191:60133, 知乎app,232,155218,1448,0.003
111.42.182.41:443->172.20.92.191:60133, 知乎app,233,156666,1448,0.003003
111.42.182.41:443->172.20.92.191:60133, 知乎app,234,158114,1448,0.002998
111.42.182.41:443->172.20.92.191:60133, 知乎app,235,158168,54,0.002
