flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.6.56.83:443->172.20.92.191:59849,知乎,369,343289,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,370,344737,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,371,344791,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,372,346239,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,373,347687,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,374,349135,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,375,350583,1448,0.00352
111.6.56.83:443->172.20.92.191:59849,知乎,376,350637,54,0.00268
111.6.56.83:443->172.20.92.191:59849,知乎,377,352085,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,378,353533,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,379,354981,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,380,356429,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,381,356483,54,0.002828
111.6.56.83:443->172.20.92.191:59849,知乎,382,357931,1448,0.00401
111.6.56.83:443->172.20.92.191:59849,知乎,383,359379,1448,0.003995
111.6.56.83:443->172.20.92.191:59849,知乎,384,360827,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,385,362275,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,386,362329,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,387,363777,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,388,365225,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,389,366673,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,390,368121,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,391,368175,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,392,369623,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,393,371071,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,394,372519,1448,0.009002
111.6.56.83:443->172.20.92.191:59849,知乎,395,373967,1448,0.002967
111.6.56.83:443->172.20.92.191:59849,知乎,396,374033,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,397,375481,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,398,376929,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,399,376995,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,400,378443,1448,0.015999
111.6.56.83:443->172.20.92.191:59849,知乎,401,379891,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,402,379945,54,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,403,381393,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,404,382841,1448,0.005002
111.6.56.83:443->172.20.92.191:59849,知乎,405,382907,66,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,406,384355,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,407,385803,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,408,385857,54,0.004405
111.6.56.83:443->172.20.92.191:59849,知乎,409,387305,1448,0.004008
111.6.56.83:443->172.20.92.191:59849,知乎,410,388753,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,411,388819,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,412,390267,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,413,391715,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,414,391769,54,0.002005
111.6.56.83:443->172.20.92.191:59849,知乎,415,393217,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,416,394665,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,417,394719,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,418,396167,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,419,397615,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,420,399063,1448,0.003551
111.6.56.83:443->172.20.92.191:59849,知乎,421,400511,1448,0.00301
111.6.56.83:443->172.20.92.191:59849,知乎,422,400565,54,0.001996
111.6.56.83:443->172.20.92.191:59849,知乎,423,402013,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,424,403461,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,425,403527,66,0.002513
111.6.56.83:443->172.20.92.191:59849,知乎,426,404975,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,427,406423,1448,0.002139
111.6.56.83:443->172.20.92.191:59849,知乎,428,406477,54,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,429,407925,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,430,409373,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,431,409427,54,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,432,410875,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,433,412323,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,434,412389,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,435,413837,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,436,415285,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,437,415351,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,438,416799,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,439,418247,1448,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,440,418301,54,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,441,419749,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,442,421197,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,443,422645,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,444,424093,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,445,424147,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,446,425595,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,447,427043,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,448,428491,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,449,429939,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,450,430005,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,451,431453,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,452,432901,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,453,432955,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,454,434403,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,455,435851,1448,0.003347
111.6.56.83:443->172.20.92.191:59849,知乎,456,435917,66,0.003007
111.6.56.83:443->172.20.92.191:59849,知乎,457,437365,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,458,438813,1448,0.008696
111.6.56.83:443->172.20.92.191:59849,知乎,459,438879,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,460,438933,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,461,440381,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,462,441829,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,463,441895,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,464,443343,1448,0.004003
111.6.56.83:443->172.20.92.191:59849,知乎,465,444791,1448,0.003998
111.6.56.83:443->172.20.92.191:59849,知乎,466,444845,54,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,467,446293,1448,0.005
111.6.56.83:443->172.20.92.191:59849,知乎,468,447741,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,469,447795,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,470,449243,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,471,450691,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,472,452139,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,473,453587,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,474,453653,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,475,455101,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,476,456549,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,477,456603,54,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,478,458051,1448,0.002494
111.6.56.83:443->172.20.92.191:59849,知乎,479,458111,60,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,480,459559,1448,0.004004
111.6.56.83:443->172.20.92.191:59849,知乎,481,459625,66,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,482,459679,54,0.001997
111.6.56.83:443->172.20.92.191:59849,知乎,483,461127,1448,0.002127
111.6.56.83:443->172.20.92.191:59849,知乎,484,462575,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,485,464023,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,486,465471,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,487,466919,1448,0.044476
111.6.56.83:443->172.20.92.191:59849,知乎,488,468367,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,489,469815,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,490,471263,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,491,472711,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,492,474159,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,493,475607,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,494,477055,1448,0.002593
111.6.56.83:443->172.20.92.191:59849,知乎,495,477109,54,0.004005
111.6.56.83:443->172.20.92.191:59849,知乎,496,478557,1448,0.01
111.6.56.83:443->172.20.92.191:59849,知乎,497,480005,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,498,481453,1448,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,499,482901,1448,0.003998
111.6.56.83:443->172.20.92.191:59849,知乎,500,482967,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,501,484415,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,502,485863,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,503,485917,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,504,487365,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,505,488813,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,506,490261,1448,0.003006
111.6.56.83:443->172.20.92.191:59849,知乎,507,491709,1448,0.002606
111.6.56.83:443->172.20.92.191:59849,知乎,508,493157,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,509,494605,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,510,494671,66,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,511,496119,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,512,497567,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,513,497621,54,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,514,499069,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,515,500517,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,516,500571,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,517,502019,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,518,503467,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,519,504915,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,520,506363,1448,0.002596
111.6.56.83:443->172.20.92.191:59849,知乎,521,507811,1448,0.003007
111.6.56.83:443->172.20.92.191:59849,知乎,522,509259,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,523,510707,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,524,512155,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,525,513603,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,526,515051,1448,0.003303
111.6.56.83:443->172.20.92.191:59849,知乎,527,516499,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,528,516553,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,529,518001,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,530,519449,1448,0.026216
111.6.56.83:443->172.20.92.191:59849,知乎,531,520897,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,532,522345,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,533,522399,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,534,523847,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,535,525295,1448,0.002004
111.6.56.83:443->172.20.92.191:59849,知乎,536,526743,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,537,528191,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,538,528245,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,539,529693,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,540,531141,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,541,532589,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,542,534037,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,543,534103,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,544,534157,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,545,535605,1448,0.002432
111.6.56.83:443->172.20.92.191:59849,知乎,546,537053,1448,0.00251
111.6.56.83:443->172.20.92.191:59849,知乎,547,537119,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,548,538567,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,549,540015,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,550,540081,66,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,551,540135,54,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,552,541583,1448,0.00322
111.6.56.83:443->172.20.92.191:59849,知乎,553,543031,1448,0.002092
111.6.56.83:443->172.20.92.191:59849,知乎,554,543097,66,0.002007
111.6.56.83:443->172.20.92.191:59849,知乎,555,544545,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,556,545993,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,557,546047,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,558,547495,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,559,548943,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,560,550391,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,561,551839,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,562,553287,1448,0.002552
111.6.56.83:443->172.20.92.191:59849,知乎,563,554735,1448,0.002511
111.6.56.83:443->172.20.92.191:59849,知乎,564,556183,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,565,557631,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,566,557697,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,567,557763,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,568,557817,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,569,559265,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,570,560713,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,571,560767,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,572,562215,1448,0.003331
111.6.56.83:443->172.20.92.191:59849,知乎,573,563663,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,574,565111,1448,0.003008
111.6.56.83:443->172.20.92.191:59849,知乎,575,566559,1448,0.002993
111.6.56.83:443->172.20.92.191:59849,知乎,576,568007,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,577,569455,1448,0.002947
111.6.56.83:443->172.20.92.191:59849,知乎,578,570903,1448,0.003008
111.6.56.83:443->172.20.92.191:59849,知乎,579,572351,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,580,572405,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,581,573853,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,582,575301,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,583,576749,1448,0.002965
111.6.56.83:443->172.20.92.191:59849,知乎,584,578197,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,585,579645,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,586,581093,1448,0.003012
111.6.56.83:443->172.20.92.191:59849,知乎,587,582541,1448,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,588,583989,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,589,584043,54,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,590,585491,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,591,586939,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,592,588387,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,593,589835,1448,0.003998
111.6.56.83:443->172.20.92.191:59849,知乎,594,591283,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,595,592731,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,596,594179,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,597,595627,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,598,597075,1448,0.004245
111.6.56.83:443->172.20.92.191:59849,知乎,599,598523,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,600,599971,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,601,601419,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,602,602867,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,603,604315,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,604,605763,1448,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,605,607211,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,606,607277,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,607,607331,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,608,608779,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,609,608833,54,0.002411
111.6.56.83:443->172.20.92.191:59849,知乎,610,610281,1448,0.002509
111.6.56.83:443->172.20.92.191:59849,知乎,611,611729,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,612,611783,54,0.002003
111.6.56.83:443->172.20.92.191:59849,知乎,613,613231,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,614,614679,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,615,614733,54,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,616,616181,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,617,617629,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,618,617683,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,619,619131,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,620,620579,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,621,620633,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,622,622081,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,623,623529,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,624,623583,54,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,625,625031,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,626,626479,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,627,626533,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,628,627981,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,629,628047,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,630,629495,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,631,630943,1448,0.005633
111.6.56.83:443->172.20.92.191:59849,知乎,632,630997,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,633,632445,1448,0.024002
111.6.56.83:443->172.20.92.191:59849,知乎,634,633893,1448,0.004997
111.6.56.83:443->172.20.92.191:59849,知乎,635,633947,54,0.004003
111.6.56.83:443->172.20.92.191:59849,知乎,636,635395,1448,0.003997
111.6.56.83:443->172.20.92.191:59849,知乎,637,636843,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,638,636897,54,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,639,638345,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,640,639793,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,641,639847,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,642,641295,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,643,642743,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,644,642797,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,645,644245,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,646,645693,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,647,645747,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,648,647195,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,649,648643,1448,0.001994
111.6.56.83:443->172.20.92.191:59849,知乎,650,648697,54,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,651,650145,1448,0.002004
111.6.56.83:443->172.20.92.191:59849,知乎,652,651593,1448,0.003996
111.6.56.83:443->172.20.92.191:59849,知乎,653,651647,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,654,653095,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,655,654543,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,656,654597,54,0.003786
111.6.56.83:443->172.20.92.191:59849,知乎,657,656045,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,658,657493,1448,0.005
111.6.56.83:443->172.20.92.191:59849,知乎,659,657547,54,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,660,658995,1448,0.004999
111.6.56.83:443->172.20.92.191:59849,知乎,661,660443,1448,0.003006
111.6.56.83:443->172.20.92.191:59849,知乎,662,660497,54,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,663,661945,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,664,663393,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,665,664841,1448,0.001997
111.6.56.83:443->172.20.92.191:59849,知乎,666,666289,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,667,666343,54,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,668,667791,1448,0.004111
111.6.56.83:443->172.20.92.191:59849,知乎,669,669239,1448,0.002629
111.6.56.83:443->172.20.92.191:59849,知乎,670,670687,1448,0.00306
111.6.56.83:443->172.20.92.191:59849,知乎,671,672135,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,672,673583,1448,0.004002
111.6.56.83:443->172.20.92.191:59849,知乎,673,675031,1448,0.002995
111.6.56.83:443->172.20.92.191:59849,知乎,674,676479,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,675,677927,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,676,679375,1448,0.004998
111.6.56.83:443->172.20.92.191:59849,知乎,677,680823,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,678,682271,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,679,683719,1448,0.004003
111.6.56.83:443->172.20.92.191:59849,知乎,680,685167,1448,0.003998
111.6.56.83:443->172.20.92.191:59849,知乎,681,686615,1448,0.003266
111.6.56.83:443->172.20.92.191:59849,知乎,682,688063,1448,0.005007
111.6.56.83:443->172.20.92.191:59849,知乎,683,689511,1448,0.004999
111.6.56.83:443->172.20.92.191:59849,知乎,684,689577,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,685,689643,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,686,691091,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,687,691145,54,0.002003
111.6.56.83:443->172.20.92.191:59849,知乎,688,692593,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,689,694041,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,690,694095,54,0.002594
111.6.56.83:443->172.20.92.191:59849,知乎,691,695543,1448,0.004513
111.6.56.83:443->172.20.92.191:59849,知乎,692,696991,1448,0.005001
111.6.56.83:443->172.20.92.191:59849,知乎,693,697045,54,0.009001
111.6.56.83:443->172.20.92.191:59849,知乎,694,698493,1448,0.007551
111.6.56.83:443->172.20.92.191:59849,知乎,695,699941,1448,0.015
111.6.56.83:443->172.20.92.191:59849,知乎,696,699995,54,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,697,701443,1448,0.004999
111.6.56.83:443->172.20.92.191:59849,知乎,698,702891,1448,0.005001
111.6.56.83:443->172.20.92.191:59849,知乎,699,702945,54,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,700,704393,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,701,705841,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,702,705907,66,0.004682
111.6.56.83:443->172.20.92.191:59849,知乎,703,707355,1448,0.002945
111.6.56.83:443->172.20.92.191:59849,知乎,704,708803,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,705,710251,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,706,711699,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,707,713147,1448,0.004
111.6.56.83:443->172.20.92.191:59849,知乎,708,714595,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,709,714661,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,710,714727,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,711,716175,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,712,717623,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,713,717689,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,714,719137,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,715,720585,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,716,720639,54,0.003971
111.6.56.83:443->172.20.92.191:59849,知乎,717,722087,1448,0.003514
111.6.56.83:443->172.20.92.191:59849,知乎,718,723535,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,719,724983,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,720,726431,1448,0.003546
111.6.56.83:443->172.20.92.191:59849,知乎,721,726485,54,0.002004
111.6.56.83:443->172.20.92.191:59849,知乎,722,727933,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,723,729381,1448,0.00304
111.6.56.83:443->172.20.92.191:59849,知乎,724,729447,66,0.001994
111.6.56.83:443->172.20.92.191:59849,知乎,725,730895,1448,0.004004
111.6.56.83:443->172.20.92.191:59849,知乎,726,732343,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,727,732409,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,728,733857,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,729,735305,1448,0.002982
111.6.56.83:443->172.20.92.191:59849,知乎,730,735371,66,0.002319
111.6.56.83:443->172.20.92.191:59849,知乎,731,736819,1448,0.004005
111.6.56.83:443->172.20.92.191:59849,知乎,732,738267,1448,0.002735
111.6.56.83:443->172.20.92.191:59849,知乎,733,738333,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,734,739781,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,735,741229,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,736,741295,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,737,742743,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,738,744191,1448,0.010898
111.6.56.83:443->172.20.92.191:59849,知乎,739,744257,66,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,740,745705,1448,0.003
